Nota;;;;;;;;;;;;;;;;;Item;;;;;;;;;;;;;;;;;;;;;ICMS;;;;;;;;;;;;;;;;;;;;;;;
Chave Acesso;Serie;Numero;Data Emissao;Hora Emissao;Situacao;UF Emitente;Documento Emitente;IE Emitente;UF Destinatario;Documento Destinatario;IE Destinatario;Fone Destinatario;Email Destinatario;Tipo Operacao;Natureza Operacao;Numero Item;Codigo Produto;Codigo EAN;Descricao Produto;Codigo NCM;EXTIPI;CFOP;Unidade Comercial;Quantidade Comercial;Valor Unitario Comercializacao;Valor Produto;Codigo EAN Unidade Tributavel;Unidade Tributavel;Quantidade Tributavel;Valor Unitario de Tributacao;Valor Frete;Valor Seguro;Valor Desconto;Outras Despesas Acessorias;Compoe Valor Total;Informacoes Adicionais do Produto;Grupo de Tributacao;Origem Mercadoria;Tributacao ICMS;Codigo Situacao Operacao;Modalidade BC;% Reducao BC;Valor BC;Aliquota Imposto;Valor ICMS;Motivo Desoneracao;Modalidade BC ICMS ST;% Margem Valor Adic. ICMS ST;% Reducao ICMS ST;Valor BC ICMS ST;Aliquota Imposto ICMS ST;Valor ICMS ST;Valor BC ICMS ST Retido;Valor ICMS ST Retido;Valor BC ICMS ST Ret. Destino;Valor ICMS ST Ret. Destino;Aliquota Credito;Valor Credito;% BC;UF ICMS ST
="27141178908266000809550010000529551910566390";="1";="52955";11/11/2014;;="100 - USO AUTORIZADO";="AL";="78908266000809";="241053676";="PE";="40891707000150";="018162924";="8137211258";="com.guararapes@gmail.com";="1";="VENDA";="17";="ACAB.1.1.570";="7896104996492";="ABSORV PROTETOR DIARIO MILI PREMIUM 36X15";="96190000";="";="6401";="36CX";5,0000;61,9900;309,95;="7896104996492";="36CX";5,0000;61,9900;;;;;="1 - SIM";="";="GRUPO 10";="1 - ESTRANGEIRA - IMPORT. DIRETA";="10 - TRIBUTADA (C/ COBRANCA ICMS P/ SUBST. TRIB.)";="";="3 - VALOR DA OPERACAO";;309,95;4,00%;12,40;;="4 - MARGEM VALOR AGREGADO (%)";84,97%;;573,31;17,00%;85,06;;;;;;;;
="27141178908266000809550010000529551910566390";="1";="52955";11/11/2014;;="100 - USO AUTORIZADO";="AL";="78908266000809";="241053676";="PE";="40891707000150";="018162924";="8137211258";="com.guararapes@gmail.com";="1";="VENDA";="18";="ACAB.1.1.194";="7896104998762";="HASTES FLEXIVEIS MILI 36X75";="56012190";="";="6401";="36CX";10,0000;29,3900;293,90;="7896104998762";="36CX";10,0000;29,3900;;;;;="1 - SIM";="";="GRUPO 10";="0 - NACIONAL";="10 - TRIBUTADA (C/ COBRANCA ICMS P/ SUBST. TRIB.)";="";="3 - VALOR DA OPERACAO";;293,90;12,00%;35,27;;="4 - MARGEM VALOR AGREGADO (%)";60,62%;;472,06;17,00%;44,98;;;;;;;;
="27141178908266000809550010000529551910566390";="1";="52955";11/11/2014;;="100 - USO AUTORIZADO";="AL";="78908266000809";="241053676";="PE";="40891707000150";="018162924";="8137211258";="com.guararapes@gmail.com";="1";="VENDA";="19";="ACAB.1.1.770";="7896104995365";="ABSORV ALOE VERA ABAS SUAVE L16 P14 30X16";="96190000";="";="6401";="30CX";10,0000;64,2700;642,70;="7896104995365";="30CX";10,0000;64,2700;;;;;="1 - SIM";="";="GRUPO 10";="5";="10 - TRIBUTADA (C/ COBRANCA ICMS P/ SUBST. TRIB.)";="";="3 - VALOR DA OPERACAO";;642,70;12,00%;77,12;;="4 - MARGEM VALOR AGREGADO (%)";75,33%;;1.126,85;17,00%;114,44;;;;;;;;
="27141178908266000809550010000529551910566390";="1";="52955";11/11/2014;;="100 - USO AUTORIZADO";="AL";="78908266000809";="241053676";="PE";="40891707000150";="018162924";="8137211258";="com.guararapes@gmail.com";="1";="VENDA";="20";="ACAB.1.1.772";="7896104995341";="ABSORV AJUST ABAS SUAVE L16 P14 30X16";="96190000";="";="6401";="30CX";10,0000;64,2700;642,70;="7896104995341";="30CX";10,0000;64,2700;;;;;="1 - SIM";="";="GRUPO 10";="5";="10 - TRIBUTADA (C/ COBRANCA ICMS P/ SUBST. TRIB.)";="";="3 - VALOR DA OPERACAO";;642,70;12,00%;77,12;;="4 - MARGEM VALOR AGREGADO (%)";75,33%;;1.126,85;17,00%;114,44;;;;;;;;
="27141178908266000809550010000529551910566390";="1";="52955";11/11/2014;;="100 - USO AUTORIZADO";="AL";="78908266000809";="241053676";="PE";="40891707000150";="018162924";="8137211258";="com.guararapes@gmail.com";="1";="VENDA";="21";="ACAB.1.1.571";="7896104996485";="ABSORV PROTETOR DIARIO MILI PREMIUM 24X40";="96190000";="";="6401";="24CX";5,0000;93,7700;468,85;="7896104996485";="24CX";5,0000;93,7700;;;;;="1 - SIM";="";="GRUPO 10";="1 - ESTRANGEIRA - IMPORT. DIRETA";="10 - TRIBUTADA (C/ COBRANCA ICMS P/ SUBST. TRIB.)";="";="3 - VALOR DA OPERACAO";;468,85;4,00%;18,75;;="4 - MARGEM VALOR AGREGADO (%)";84,97%;;867,23;17,00%;128,68;;;;;;;;
="27141178908266000809550010000529561955742712";="1";="52956";11/11/2014;;="100 - USO AUTORIZADO";="AL";="78908266000809";="241053676";="PE";="40891707000150";="018162924";="8137211258";="com.guararapes@gmail.com";="1";="BONIFICACAO";="1";="ACAB.1.1.359";="7896104997727";="TOALHA DE PAPEL 200 FOLHAS MILI 12X2";="48183000";="";="6910";="12FD";1,0000;31,1600;31,16;="7896104997727";="12FD";1,0000;31,1600;;;;;="1 - SIM";="";="GRUPO 00";="5";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;31,16;12,00%;3,74;;="";;;;;;;;;;;;;
="26141124150377000195550010024645911064779933";="1";="2464591";11/11/2014;;="100 - USO AUTORIZADO";="PE";="24150377000195";="006682227";="PE";="40891707000150";="018162924";="08137211194";="";="1";="Venda merc.adq.receb.de terceiros /";="1";="000000000000011812";="";="MOCOTO BOV INT CRISTALFRIGO CX 25KG";="02062990";="";="5102";="KG";79,2900;4,4001;348,88;="";="KG";79,2900;4,4001;;;;;="1 - SIM";="Isento do ICMS - Gado Isento ou nao sujeito a IPI Vd efetuada c/Susp. Contribuicao p/ PIS/PASEP e da COFINS Operacao com Suspensao da Contribuicao Valor aproximado de tributos federais, estaduais e municipais: R$ 0,00";="GRUPO 40";="0 - NACIONAL";="40 - ISENTA";="";="";;;;;;="";;;;;;;;;;;;;
="26141124150377000195550010024645911064779933";="1";="2464591";11/11/2014;;="100 - USO AUTORIZADO";="PE";="24150377000195";="006682227";="PE";="40891707000150";="018162924";="08137211194";="";="1";="Venda merc.adq.receb.de terceiros /";="2";="000000000000014293";="";="FIGADO BOV PORC CENT.ESTE PCT 1KG CX10KG";="02062200";="";="5102";="KG";24,9000;7,0000;174,30;="";="KG";24,9000;7,0000;;;;;="1 - SIM";="Isento do ICMS - Gado Isento ou nao sujeito a IPI Vd efetuada c/Susp. Contribuicao p/ PIS/PASEP e da COFINS Operacao com Suspensao da Contribuicao Valor aproximado de tributos federais, estaduais e municipais: R$ 0,00";="GRUPO 40";="0 - NACIONAL";="40 - ISENTA";="";="";;;;;;="";;;;;;;;;;;;;
="26141124150377000195550010024645911064779933";="1";="2464591";11/11/2014;;="100 - USO AUTORIZADO";="PE";="24150377000195";="006682227";="PE";="40891707000150";="018162924";="08137211194";="";="1";="Venda merc.adq.receb.de terceiros /";="3";="000000000000009272";="";="COXA C/SC INDIV LEVIDA CX16KG";="02071400";="";="5102";="KG";80,0000;5,5000;440,00;="";="KG";80,0000;5,5000;;;;;="1 - SIM";="Tributado Integralmente Isento ou nao sujeito a IPI Vd efetuada c/Susp. Contribuicao p/ PIS/PASEP e da COFINS Operacao com Suspensao da Contribuicao Valor aproximado de tributos federais, estaduais e municipais: R$ 74,80";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;440,00;17,00%;74,80;;="";;;;;;;;;;;;;
="26141124150377000195550010024645911064779933";="1";="2464591";11/11/2014;;="100 - USO AUTORIZADO";="PE";="24150377000195";="006682227";="PE";="40891707000150";="018162924";="08137211194";="";="1";="Venda merc.adq.receb.de terceiros /";="4";="000000000000000455";="";="FRANGO IN NATURA MAURICEA CX20KG";="02071200";="";="5102";="KG";40,0000;5,5000;220,00;="";="KG";40,0000;5,5000;;;;;="1 - SIM";="Tributado Integralmente Isento ou nao sujeito a IPI Vd efetuada c/Susp. Contribuicao p/ PIS/PASEP e da COFINS Operacao com Suspensao da Contribuicao Valor aproximado de tributos federais, estaduais e municipais: R$ 37,40";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;220,00;17,00%;37,40;;="";;;;;;;;;;;;;
="26141124150377000195550010024645911064779933";="1";="2464591";11/11/2014;;="100 - USO AUTORIZADO";="PE";="24150377000195";="006682227";="PE";="40891707000150";="018162924";="08137211194";="";="1";="Venda merc.adq.receb.de terceiros /";="5";="000000000000010994";="";="CARNE MOIDA BOV FRIDEL PCT500GCX10KG";="02023000";="";="5102";="KG";50,0000;6,5000;325,00;="";="KG";50,0000;6,5000;;;;;="1 - SIM";="Isento do ICMS - Gado Isento ou nao sujeito a IPI Vd efetuada c/Susp. Contribuicao p/ PIS/PASEP e da COFINS Operacao com Suspensao da Contribuicao Valor aproximado de tributos federais, estaduais e municipais: R$ 0,00";="GRUPO 40";="0 - NACIONAL";="40 - ISENTA";="";="";;;;;;="";;;;;;;;;;;;;
="26141135318963000465550010001909461293871363";="1";="190946";12/11/2014;;="100 - USO AUTORIZADO";="PE";="35318963000465";="038890682";="PE";="40891707000150";="018162924";="8199368025";="";="1";="VENDA DE MERCADORIA";="1";="284";="";="MOLHO DE PIMENTA GOTA 24X150ML";="21039029";="";="5102";="CX";10,0000;30,0000;300,00;="";="UN";240,0000;1,2500;;;;;="1 - SIM";="CX C/ 24 UN";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;300,00;17,00%;51,00;;="";;;;;;;;;;;;;
="26141135318963000465550010001909461293871363";="1";="190946";12/11/2014;;="100 - USO AUTORIZADO";="PE";="35318963000465";="038890682";="PE";="40891707000150";="018162924";="8199368025";="";="1";="VENDA DE MERCADORIA";="2";="741";="";="MOLHO DE SHOYO GOTA 24X150 ML";="21031010";="";="5102";="CX";5,0000;30,0000;150,00;="";="UN";120,0000;1,2500;;;;;="1 - SIM";="CX C/ 24 UN";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;150,00;17,00%;25,50;;="";;;;;;;;;;;;;
="26141135318963000465550010001909461293871363";="1";="190946";12/11/2014;;="100 - USO AUTORIZADO";="PE";="35318963000465";="038890682";="PE";="40891707000150";="018162924";="8199368025";="";="1";="VENDA DE MERCADORIA";="3";="314";="";="MOLHO INGLES GOTA 24X150ML";="21039021";="";="5102";="CX";5,0000;30,0000;150,00;="";="UN";120,0000;1,2500;;;;;="1 - SIM";="CX C/ 24 UN";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;150,00;17,00%;25,50;;="";;;;;;;;;;;;;
="26141135318963000465550010001909461293871363";="1";="190946";12/11/2014;;="100 - USO AUTORIZADO";="PE";="35318963000465";="038890682";="PE";="40891707000150";="018162924";="8199368025";="";="1";="VENDA DE MERCADORIA";="4";="1104";="";="MOLHO PRONTO MARATA BOLONHESA 24X340G";="21032010";="";="5102";="CX";5,0000;23,8000;119,00;="";="UN";120,0000;0,9917;;;;;="1 - SIM";="CX C/ 24 UN";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;119,00;17,00%;20,23;;="";;;;;;;;;;;;;
="26141135318963000465550010001909461293871363";="1";="190946";12/11/2014;;="100 - USO AUTORIZADO";="PE";="35318963000465";="038890682";="PE";="40891707000150";="018162924";="8199368025";="";="1";="VENDA DE MERCADORIA";="5";="1333";="";="MOLHO PRONTO MARATA NAPOLITANO 24X340 GR";="21032010";="";="5102";="CX";5,0000;23,8000;119,00;="";="UN";120,0000;0,9917;;;;;="1 - SIM";="CX C/ 24 UN";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;119,00;17,00%;20,23;;="";;;;;;;;;;;;;
="26141135318963000465550010001909461293871363";="1";="190946";12/11/2014;;="100 - USO AUTORIZADO";="PE";="35318963000465";="038890682";="PE";="40891707000150";="018162924";="8199368025";="";="1";="VENDA DE MERCADORIA";="6";="1101";="";="MOLHO PRONTO MARATA TOMATE TRADI 24X340G";="21032010";="";="5102";="CX";10,0000;23,8000;238,00;="";="UN";240,0000;0,9917;;;;;="1 - SIM";="CX C/ 24 UN";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;238,00;17,00%;40,46;;="";;;;;;;;;;;;;
="26141110302162000138550010000036311110810820";="1";="3631";12/11/2014;;="100 - USO AUTORIZADO";="PE";="10302162000138";="037522671";="PE";="40891707000150";="018162924";="";="";="1";="VENDAS DE MERCADORIAS DE ADQUIRIDA DE TERCEIROS";="3";="4";="";="CAFE CARUARU 20X194 G";="09012100";="";="5101";="KG";38,8000;11,3402;440,00;="";="KG";38,8000;11,3402;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;440,00;17,00%;74,80;;="";;;;;;;;;;;;;
="26141110302162000138550010000036311110810820";="1";="3631";12/11/2014;;="100 - USO AUTORIZADO";="PE";="10302162000138";="037522671";="PE";="40891707000150";="018162924";="";="";="1";="VENDAS DE MERCADORIAS DE ADQUIRIDA DE TERCEIROS";="2";="7";="";="CAFE SERRANO 20 X 250 G";="09012100";="";="5101";="KG";250,0000;9,8000;2.450,00;="";="KG";250,0000;9,8000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;2.450,00;17,00%;416,50;;="";;;;;;;;;;;;;
="26141110302162000138550010000036311110810820";="1";="3631";12/11/2014;;="100 - USO AUTORIZADO";="PE";="10302162000138";="037522671";="PE";="40891707000150";="018162924";="";="";="1";="VENDAS DE MERCADORIAS DE ADQUIRIDA DE TERCEIROS";="1";="103";="";="MIST TEMP FACA FACIL CARNE ZAELI 12X60";="21039021";="";="5102";="UND";40,0000;22,5000;900,00;="";="UND";40,0000;22,5000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;900,00;17,00%;153,00;;="";;;;;;;;;;;;;
="26141110302162000138550010000036311110810820";="1";="3631";12/11/2014;;="100 - USO AUTORIZADO";="PE";="10302162000138";="037522671";="PE";="40891707000150";="018162924";="";="";="1";="VENDAS DE MERCADORIAS DE ADQUIRIDA DE TERCEIROS";="6";="104";="";="MIST TEMP FACA FACIL FEIJAO ZAELI 12X60";="21039021";="";="5102";="UND";40,0000;22,5000;900,00;="";="UND";40,0000;22,5000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;900,00;17,00%;153,00;;="";;;;;;;;;;;;;
="26141110302162000138550010000036311110810820";="1";="3631";12/11/2014;;="100 - USO AUTORIZADO";="PE";="10302162000138";="037522671";="PE";="40891707000150";="018162924";="";="";="1";="VENDAS DE MERCADORIAS DE ADQUIRIDA DE TERCEIROS";="5";="105";="";="MIST TEMP FACA FACIL LEGUMES ZAELI 12X60";="21039021";="";="5102";="UND";8,0000;22,5000;180,00;="";="UND";8,0000;22,5000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;180,00;17,00%;30,60;;="";;;;;;;;;;;;;
="26141110302162000138550010000036311110810820";="1";="3631";12/11/2014;;="100 - USO AUTORIZADO";="PE";="10302162000138";="037522671";="PE";="40891707000150";="018162924";="";="";="1";="VENDAS DE MERCADORIAS DE ADQUIRIDA DE TERCEIROS";="4";="106";="";="MIST TEMP FACA FACIL PEIXE ZAELI 12X60";="21039021";="";="5102";="UND";20,0000;22,5000;450,00;="";="UND";20,0000;22,5000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;450,00;17,00%;76,50;;="";;;;;;;;;;;;;
="26141111701000000135550200001044021000970034";="20";="104402";12/11/2014;;="100 - USO AUTORIZADO";="PE";="11701000000135";="007906218";="PE";="40891707000150";="018162924";="";="";="1";="SAIDA P/VENDA";="1";="003";="7897443410250";="CAFE OURO VERDE MOIDO 20X250G";="09012100";="";="5101";="kg";1.000,0000;10,6000;10.600,00;="7897443410250";="kg";1.000,0000;10,6000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;10.600,00;17,00%;1.802,00;;="";;;;;;;;;;;;;
="26141183310441003485550010003375031342260829";="1";="337503";13/11/2014;;="100 - USO AUTORIZADO";="PE";="83310441003485";="031124119";="PE";="40891707000150";="018162924";="00008137211258";="";="1";="VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIRO";="1";="1982";="7891164019822";="FRG CNG ESPETINHO S/COXA GRAN TEMP.";="02071400";="";="5102";="KG";16,0000;9,7800;156,48;="7891164019822";="KG";16,0000;9,7800;;;4,64;;="1 - SIM";="Qtde: 4.00CX   Vlr Liquido: 151.84";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;151,84;17,00%;25,81;;="";;;;;;;;;;;;;
="26141106859574000104550010000021951000021958";="1";="2195";13/11/2014;;="100 - USO AUTORIZADO";="PE";="06859574000104";="031495877";="PE";="40891707000150";="018162924";="8137211469";="com.guararapes@gmail.com";="1";="VENDA NORMAL";="1";="20";="";="ACUCAR CRISTAL DO GORDO 30 X 1KG";="17019900";="";="5101";="Fd";600,0000;35,0000;21.000,00;="";="Fd";600,0000;35,0000;;;;;="1 - SIM";="Cod. Barra:";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="0 - MARGEM VALOR AGREGADO (%)";;21.000,00;17,00%;3.570,00;;="";;;;;;;;;;;;;
="26141106859574000104550010000021961000021963";="1";="2196";13/11/2014;;="100 - USO AUTORIZADO";="PE";="06859574000104";="031495877";="PE";="40891707000150";="018162924";="8137211469";="com.guararapes@gmail.com";="1";="VENDA NORMAL";="1";="20";="";="ACUCAR CRISTAL DO GORDO 30 X 1KG";="17019900";="";="5101";="Fd";600,0000;35,0000;21.000,00;="";="Fd";600,0000;35,0000;;;;;="1 - SIM";="Cod. Barra:";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="0 - MARGEM VALOR AGREGADO (%)";;21.000,00;17,00%;3.570,00;;="";;;;;;;;;;;;;
="26141112423658000195550020000246831000246838";="2";="24683";14/11/2014;;="100 - USO AUTORIZADO";="PE";="12423658000195";="041012194";="PE";="40891707000150";="018162924";="37211194";="";="1";="VENDA DE PRODUCAO DO ESTABELECIMENTO";="1";="000029";="";="DOCE BANANADA POLY CX 20X600G PRAEIRA";="20079990";="";="5101";="CX";5,0000;50,0000;250,00;="";="CX";5,0000;50,0000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="0 - MARGEM VALOR AGREGADO (%)";;250,00;17,00%;42,50;;="";;;;;;;;;;;;;
="26141112423658000195550020000246831000246838";="2";="24683";14/11/2014;;="100 - USO AUTORIZADO";="PE";="12423658000195";="041012194";="PE";="40891707000150";="018162924";="37211194";="";="1";="VENDA DE PRODUCAO DO ESTABELECIMENTO";="2";="000030";="";="DOCE GOIANANA POLY CX 20X600G PRAEIRA";="20079990";="";="5101";="CX";5,0000;50,0000;250,00;="";="CX";5,0000;50,0000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="0 - MARGEM VALOR AGREGADO (%)";;250,00;17,00%;42,50;;="";;;;;;;;;;;;;
="26141112423658000195550020000246831000246838";="2";="24683";14/11/2014;;="100 - USO AUTORIZADO";="PE";="12423658000195";="041012194";="PE";="40891707000150";="018162924";="37211194";="";="1";="VENDA DE PRODUCAO DO ESTABELECIMENTO";="3";="000027";="";="DOCE GOIABADA POLY CX 20X600G PRAEIRA";="20079990";="";="5101";="CX";100,0000;40,0000;4.000,00;="";="CX";100,0000;40,0000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="0 - MARGEM VALOR AGREGADO (%)";;4.000,00;17,00%;680,00;;="";;;;;;;;;;;;;
="26141112423658000195550020000246841000246843";="2";="24684";14/11/2014;;="100 - USO AUTORIZADO";="PE";="12423658000195";="041012194";="PE";="40891707000150";="018162924";="37211194";="";="1";="BONIFICACAO";="1";="000027";="";="DOCE GOIABADA POLY CX 20X600G PRAEIRA";="20079990";="";="5910";="CX";3,0000;49,0000;147,00;="";="CX";3,0000;49,0000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="0 - MARGEM VALOR AGREGADO (%)";;147,00;17,00%;24,99;;="";;;;;;;;;;;;;
="26141161586558001671550020001696631608983600";="2";="169663";15/11/2014;;="100 - USO AUTORIZADO";="PE";="61586558001671";="028189906";="PE";="40891707000150";="018162924";="";="com.guararapes@gmail.com.br";="1";="VENDA PROD. ESTAB.";="1";="01777";="7891095017652";="PO P/REFRESCO LARANJA CX 8/15/30G                       (1)";="21069010";="";="5105";="CX";10,0000;51,6000;516,00;="57891095017770";="CX";10,0000;51,6000;;;50,57;13,03;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;478,46;17,00%;81,34;;="";;;;;;;;;;;;;
="26141161586558001671550020001696631608983600";="2";="169663";15/11/2014;;="100 - USO AUTORIZADO";="PE";="61586558001671";="028189906";="PE";="40891707000150";="018162924";="";="com.guararapes@gmail.com.br";="1";="VENDA PROD. ESTAB.";="2";="01778";="7891095017669";="PO P/REFRESCO LIMAO CX 8/15/30G                         (1)";="21069010";="";="5105";="CX";5,0000;51,6000;258,00;="57891095017787";="CX";5,0000;51,6000;;;25,28;6,52;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;239,24;17,00%;40,67;;="";;;;;;;;;;;;;
="26141161586558001671550020001696631608983600";="2";="169663";15/11/2014;;="100 - USO AUTORIZADO";="PE";="61586558001671";="028189906";="PE";="40891707000150";="018162924";="";="com.guararapes@gmail.com.br";="1";="VENDA PROD. ESTAB.";="3";="01779";="7891095017676";="PO P/REFRESCO TANGERINA CX 8/15/30G                     (1)";="21069010";="";="5105";="CX";10,0000;51,6000;516,00;="57891095017794";="CX";10,0000;51,6000;;;50,57;13,03;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;478,46;17,00%;81,34;;="";;;;;;;;;;;;;
="26141161586558001671550020001696631608983600";="2";="169663";15/11/2014;;="100 - USO AUTORIZADO";="PE";="61586558001671";="028189906";="PE";="40891707000150";="018162924";="";="com.guararapes@gmail.com.br";="1";="VENDA PROD. ESTAB.";="4";="01780";="7891095017683";="PO P/REFRESCO UVA CX 8/15/30G                           (1)";="21069010";="";="5105";="CX";10,0000;51,6000;516,00;="57891095017800";="CX";10,0000;51,6000;;;50,57;13,03;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;478,46;17,00%;81,34;;="";;;;;;;;;;;;;
="26141161586558001671550020001696631608983600";="2";="169663";15/11/2014;;="100 - USO AUTORIZADO";="PE";="61586558001671";="028189906";="PE";="40891707000150";="018162924";="";="com.guararapes@gmail.com.br";="1";="VENDA PROD. ESTAB.";="5";="01781";="7891095017690";="PO P/REFRESCO ABACAXI CX 8/15/30G                       (1)";="21069010";="";="5105";="CX";5,0000;51,6000;258,00;="57891095017817";="CX";5,0000;51,6000;;;25,28;6,52;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;239,24;17,00%;40,67;;="";;;;;;;;;;;;;
="26141161586558001671550020001696631608983600";="2";="169663";15/11/2014;;="100 - USO AUTORIZADO";="PE";="61586558001671";="028189906";="PE";="40891707000150";="018162924";="";="com.guararapes@gmail.com.br";="1";="VENDA PROD. ESTAB.";="6";="01782";="7891095017706";="PO P/REFRESCO MANGA CX 8/15/30G                         (1)";="21069010";="";="5105";="CX";5,0000;51,6000;258,00;="57891095017824";="CX";5,0000;51,6000;;;25,28;6,52;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;239,24;17,00%;40,67;;="";;;;;;;;;;;;;
="26141161586558001671550020001696631608983600";="2";="169663";15/11/2014;;="100 - USO AUTORIZADO";="PE";="61586558001671";="028189906";="PE";="40891707000150";="018162924";="";="com.guararapes@gmail.com.br";="1";="VENDA PROD. ESTAB.";="7";="01783";="7891095017713";="PO P/REFRESCO MARACUJA CX 8/15/30G                      (1)";="21069010";="";="5105";="CX";10,0000;51,6000;516,00;="57891095017831";="CX";10,0000;51,6000;;;50,57;13,03;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;478,46;17,00%;81,34;;="";;;;;;;;;;;;;
="26141161586558001671550020001696631608983600";="2";="169663";15/11/2014;;="100 - USO AUTORIZADO";="PE";="61586558001671";="028189906";="PE";="40891707000150";="018162924";="";="com.guararapes@gmail.com.br";="1";="VENDA PROD. ESTAB.";="8";="01784";="7891095017720";="PO P/REFRESCO MORANGO CX 8/15/30G                       (1)";="21069010";="";="5105";="CX";10,0000;51,6000;516,00;="57891095017848";="CX";10,0000;51,6000;;;50,57;13,03;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;478,46;17,00%;81,34;;="";;;;;;;;;;;;;
="26141161586558001671550020001696631608983600";="2";="169663";15/11/2014;;="100 - USO AUTORIZADO";="PE";="61586558001671";="028189906";="PE";="40891707000150";="018162924";="";="com.guararapes@gmail.com.br";="1";="VENDA PROD. ESTAB.";="9";="01785";="7891095017737";="PO P/REFRESCO PESSEGO CX 8/15/30G                       (1)";="21069010";="";="5105";="CX";5,0000;51,6000;258,00;="57891095017855";="CX";5,0000;51,6000;;;25,28;6,52;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;239,24;17,00%;40,67;;="";;;;;;;;;;;;;
